GEOID,LandSQMI,NAME,estimate_B01001_001,moe_B01001_001,people_per_sqmi
530630042001,0.2847,"Block Group 1, Census Tract 42, Spokane County, Washington",773,165,2715.1387425360026
530630042002,0.1658,"Block Group 2, Census Tract 42, Spokane County, Washington",1126,208,6791.314837153196
530630042003,0.1111,"Block Group 3, Census Tract 42, Spokane County, Washington",552,155,4968.496849684968
530630042004,0.1169,"Block Group 4, Census Tract 42, Spokane County, Washington",711,146,6082.121471343028
530630042005,0.3452,"Block Group 5, Census Tract 42, Spokane County, Washington",1455,153,4214.94785631518
530630043001,0.2252,"Block Group 1, Census Tract 43, Spokane County, Washington",1055,160,4684.724689165187
530630043002,0.147,"Block Group 2, Census Tract 43, Spokane County, Washington",673,195,4578.231292517007
530630043003,0.5179,"Block Group 3, Census Tract 43, Spokane County, Washington",1657,172,3199.4593550878544
530630044001,0.284,"Block Group 1, Census Tract 44, Spokane County, Washington",1693,449,5961.267605633803
530630044002,0.1447,"Block Group 2, Census Tract 44, Spokane County, Washington",690,329,4768.486523842433
530630044003,0.1348,"Block Group 3, Census Tract 44, Spokane County, Washington",854,297,6335.311572700297
530630044004,0.2234,"Block Group 4, Census Tract 44, Spokane County, Washington",1557,455,6969.561324977619
530630045001,0.4666,"Block Group 1, Census Tract 45, Spokane County, Washington",1163,162,2492.4989284183453
530630045002,0.2141,"Block Group 2, Census Tract 45, Spokane County, Washington",876,179,4091.5460065390002
530630045003,0.3214,"Block Group 3, Census Tract 45, Spokane County, Washington",1527,228,4751.0889856876165
530630046011,0.3991,"Block Group 1, Census Tract 46.01, Spokane County, Washington",1535,219,3846.153846153846
530630046012,0.2832,"Block Group 2, Census Tract 46.01, Spokane County, Washington",623,131,2199.8587570621467
530630046013,0.2712,"Block Group 3, Census Tract 46.01, Spokane County, Washington",1402,212,5169.616519174041
530630046021,0.1776,"Block Group 1, Census Tract 46.02, Spokane County, Washington",1148,298,6463.963963963964
530630046022,0.2071,"Block Group 2, Census Tract 46.02, Spokane County, Washington",911,210,4398.841139546113
530630046023,0.2498,"Block Group 3, Census Tract 46.02, Spokane County, Washington",1319,252,5280.224179343475
530630047001,0.2672,"Block Group 1, Census Tract 47, Spokane County, Washington",1958,439,7327.8443113772455
530630047002,0.2375,"Block Group 2, Census Tract 47, Spokane County, Washington",1383,434,5823.1578947368425
530630047003,0.3006,"Block Group 3, Census Tract 47, Spokane County, Washington",1456,308,4843.646041250832
530630047004,0.441,"Block Group 4, Census Tract 47, Spokane County, Washington",1907,346,4324.263038548753
530630048001,0.6217,"Block Group 1, Census Tract 48, Spokane County, Washington",2410,253,3876.4677497185135
530630048002,0.4173,"Block Group 2, Census Tract 48, Spokane County, Washington",1726,231,4136.113108075725
530630049001,0.3416,"Block Group 1, Census Tract 49, Spokane County, Washington",1547,345,4528.688524590164
530630049002,0.3336,"Block Group 2, Census Tract 49, Spokane County, Washington",1817,418,5446.642685851319
530630049003,0.5201,"Block Group 3, Census Tract 49, Spokane County, Washington",749,185,1440.107671601615
530630049004,0.3391,"Block Group 4, Census Tract 49, Spokane County, Washington",1369,311,4037.157180772633
530630050001,1.2017,"Block Group 1, Census Tract 50, Spokane County, Washington",3067,323,2552.2176916035614
530630050002,2.9155,"Block Group 2, Census Tract 50, Spokane County, Washington",1199,209,411.25021437146285
530630101001,101.5891,"Block Group 1, Census Tract 101, Spokane County, Washington",1334,526,13.131330034422984
530630101002,19.5919,"Block Group 2, Census Tract 101, Spokane County, Washington",1610,419,82.17681797069197
530630101003,14.5497,"Block Group 3, Census Tract 101, Spokane County, Washington",1773,450,121.85818264294109
530630101004,16.7097,"Block Group 4, Census Tract 101, Spokane County, Washington",1640,396,98.14658551619716
530630102011,43.1705,"Block Group 1, Census Tract 102.01, Spokane County, Washington",2564,340,59.3924091682978
530630102012,37.3015,"Block Group 2, Census Tract 102.01, Spokane County, Washington",1495,295,40.078817205742396
530630102021,5.592,"Block Group 1, Census Tract 102.02, Spokane County, Washington",2288,446,409.1559370529328
530630102022,14.566,"Block Group 2, Census Tract 102.02, Spokane County, Washington",2038,418,139.91487024577782
530630102023,50.912,"Block Group 3, Census Tract 102.02, Spokane County, Washington",3123,608,61.34113764927719
530630103011,1.7568,"Block Group 1, Census Tract 103.01, Spokane County, Washington",972,248,553.2786885245902
530630103012,6.609,"Block Group 2, Census Tract 103.01, Spokane County, Washington",3823,338,578.4536238462703
530630103031,12.3563,"Block Group 1, Census Tract 103.03, Spokane County, Washington",1222,245,98.896918980601
530630103032,28.9695,"Block Group 2, Census Tract 103.03, Spokane County, Washington",2284,322,78.84154024059787
530630103041,18.5361,"Block Group 1, Census Tract 103.04, Spokane County, Washington",1686,351,90.95764481201547
530630103042,31.8331,"Block Group 2, Census Tract 103.04, Spokane County, Washington",3476,473,109.19451765615035
530630103043,21.4247,"Block Group 3, Census Tract 103.04, Spokane County, Washington",780,283,36.40657745499353
530630103051,11.2614,"Block Group 1, Census Tract 103.05, Spokane County, Washington",3956,444,351.2884721260234
530630103052,13.4453,"Block Group 2, Census Tract 103.05, Spokane County, Washington",2603,423,193.59925029564235
530630104011,3.7023,"Block Group 1, Census Tract 104.01, Spokane County, Washington",5440,336,1469.3568862598925
530630104012,6.0727,"Block Group 2, Census Tract 104.01, Spokane County, Washington",827,277,136.1832463319446
530630104013,1.1057,"Block Group 3, Census Tract 104.01, Spokane County, Washington",937,231,847.4269693406892
530630104021,74.8953,"Block Group 1, Census Tract 104.02, Spokane County, Washington",2612,509,34.8753526589786
530630104022,62.7082,"Block Group 2, Census Tract 104.02, Spokane County, Washington",3498,645,55.78217840728964
530630104023,34.2092,"Block Group 3, Census Tract 104.02, Spokane County, Washington",674,275,19.702302304643194
530630105011,1.2972,"Block Group 1, Census Tract 105.01, Spokane County, Washington",1651,396,1272.741288930003
530630105012,0.4491,"Block Group 2, Census Tract 105.01, Spokane County, Washington",1906,464,4244.043642841238
530630105013,0.9189,"Block Group 3, Census Tract 105.01, Spokane County, Washington",3490,660,3798.0193709870496
530630105014,0.9267,"Block Group 4, Census Tract 105.01, Spokane County, Washington",1622,370,1750.2967519153988
530630105031,2.2756,"Block Group 1, Census Tract 105.03, Spokane County, Washington",1609,312,707.0662682369485
530630105032,1.5357,"Block Group 2, Census Tract 105.03, Spokane County, Washington",4452,541,2899.003711662434
530630105033,24.8339,"Block Group 3, Census Tract 105.03, Spokane County, Washington",2205,491,88.78992023000818
530630105041,1.7985,"Block Group 1, Census Tract 105.04, Spokane County, Washington",918,199,510.4253544620517
530630105042,1.8198,"Block Group 2, Census Tract 105.04, Spokane County, Washington",2590,235,1423.2333223431147
530630106011,0.7341,"Block Group 1, Census Tract 106.01, Spokane County, Washington",1667,243,2270.807791853971
530630106012,2.1566,"Block Group 2, Census Tract 106.01, Spokane County, Washington",2300,264,1066.4935546693869
530630106021,1.6686,"Block Group 1, Census Tract 106.02, Spokane County, Washington",3352,566,2008.8697111350832
530630106022,0.2308,"Block Group 2, Census Tract 106.02, Spokane County, Washington",939,262,4068.4575389948004
530630106023,0.2897,"Block Group 3, Census Tract 106.02, Spokane County, Washington",1242,438,4287.193648602002
530630106024,0.9861,"Block Group 4, Census Tract 106.02, Spokane County, Washington",2487,630,2522.056586553088
530630107001,4.6964,"Block Group 1, Census Tract 107, Spokane County, Washington",7433,442,1582.7016438122819
530630108001,0.4786,"Block Group 1, Census Tract 108, Spokane County, Washington",2274,192,4751.3581278729625
530630109001,0.7654,"Block Group 1, Census Tract 109, Spokane County, Washington",1839,354,2402.665273059838
530630109002,1.1294,"Block Group 2, Census Tract 109, Spokane County, Washington",3618,477,3203.470869488224
530630110001,0.2361,"Block Group 1, Census Tract 110, Spokane County, Washington",1070,248,4531.977975434138
530630110002,0.186,"Block Group 2, Census Tract 110, Spokane County, Washington",1119,353,6016.129032258064
530630110003,0.3367,"Block Group 3, Census Tract 110, Spokane County, Washington",1245,242,3697.6536976536977
530630111011,0.2274,"Block Group 1, Census Tract 111.01, Spokane County, Washington",1514,327,6657.871591908532
530630111012,0.1628,"Block Group 2, Census Tract 111.01, Spokane County, Washington",1763,514,10829.23832923833
530630111013,0.2774,"Block Group 3, Census Tract 111.01, Spokane County, Washington",1493,306,5382.119682768565
530630111014,0.0697,"Block Group 4, Census Tract 111.01, Spokane County, Washington",1148,363,16470.58823529412
530630111021,0.3756,"Block Group 1, Census Tract 111.02, Spokane County, Washington",2911,336,7750.266240681576
530630111022,0.546,"Block Group 2, Census Tract 111.02, Spokane County, Washington",1616,484,2959.7069597069594
530630112011,0.2618,"Block Group 1, Census Tract 112.01, Spokane County, Washington",2439,555,9316.271963330788
530630112012,1.3463,"Block Group 2, Census Tract 112.01, Spokane County, Washington",1148,348,852.7074203372205
530630112013,0.5005,"Block Group 3, Census Tract 112.01, Spokane County, Washington",1805,394,3606.3936063936067
530630112014,3.6698,"Block Group 4, Census Tract 112.01, Spokane County, Washington",1916,392,522.0992969644122
530630112021,1.2476,"Block Group 1, Census Tract 112.02, Spokane County, Washington",934,219,748.6373837768515
530630112022,0.9287,"Block Group 2, Census Tract 112.02, Spokane County, Washington",853,237,918.4882093248627
530630112023,4.0736,"Block Group 3, Census Tract 112.02, Spokane County, Washington",815,229,200.06873527101337
530630112024,6.568,"Block Group 4, Census Tract 112.02, Spokane County, Washington",1331,296,202.64920828258224
530630113001,3.4677,"Block Group 1, Census Tract 113, Spokane County, Washington",3600,513,1038.1520892810797
530630113002,0.3519,"Block Group 2, Census Tract 113, Spokane County, Washington",1066,356,3029.269678886047
530630113003,1.0162,"Block Group 3, Census Tract 113, Spokane County, Washington",1293,276,1272.3873253296595
530630113004,2.353,"Block Group 4, Census Tract 113, Spokane County, Washington",2464,459,1047.1738206544835
530630114001,1.0167,"Block Group 1, Census Tract 114, Spokane County, Washington",2732,489,2687.125012294679
530630114002,3.7098,"Block Group 2, Census Tract 114, Spokane County, Washington",1376,271,370.9094829909968
530630114003,4.3873,"Block Group 3, Census Tract 114, Spokane County, Washington",1261,449,287.42050919700046
530630115001,0.2059,"Block Group 1, Census Tract 115, Spokane County, Washington",903,123,4385.624089363769
530630115002,0.2094,"Block Group 2, Census Tract 115, Spokane County, Washington",710,138,3390.639923591213
530630116001,0.7014,"Block Group 1, Census Tract 116, Spokane County, Washington",1629,103,2322.497861420017
530630117011,0.5918,"Block Group 1, Census Tract 117.01, Spokane County, Washington",748,143,1263.9405204460966
530630117012,0.4347,"Block Group 2, Census Tract 117.01, Spokane County, Washington",1333,174,3066.4826317000234
530630117021,1.7453,"Block Group 1, Census Tract 117.02, Spokane County, Washington",3305,640,1893.6572509024236
530630117022,0.6318,"Block Group 2, Census Tract 117.02, Spokane County, Washington",3005,599,4756.251978474201
530630117023,0.4024,"Block Group 3, Census Tract 117.02, Spokane County, Washington",1075,313,2671.471172962227
530630118001,0.4025,"Block Group 1, Census Tract 118, Spokane County, Washington",1696,477,4213.664596273292
530630118002,0.4438,"Block Group 2, Census Tract 118, Spokane County, Washington",2242,423,5051.825146462371
530630118003,0.2543,"Block Group 3, Census Tract 118, Spokane County, Washington",927,285,3645.3008257963033
530630119001,0.5724,"Block Group 1, Census Tract 119, Spokane County, Washington",1971,381,3443.396226415094
530630119002,0.617,"Block Group 2, Census Tract 119, Spokane County, Washington",2888,462,4680.713128038898
530630120001,0.5623,"Block Group 1, Census Tract 120, Spokane County, Washington",1843,275,3277.6098168237595
530630120002,0.6622,"Block Group 2, Census Tract 120, Spokane County, Washington",1979,312,2988.5231048021747
530630121001,0.2814,"Block Group 1, Census Tract 121, Spokane County, Washington",871,244,3095.2380952380954
530630121002,0.2566,"Block Group 2, Census Tract 121, Spokane County, Washington",646,148,2517.5370226032737
530630121003,0.4414,"Block Group 3, Census Tract 121, Spokane County, Washington",1110,232,2514.7258722247393
530630122001,3.5536,"Block Group 1, Census Tract 122, Spokane County, Washington",881,204,247.91760468257542
530630122002,0.413,"Block Group 2, Census Tract 122, Spokane County, Washington",1409,233,3411.6222760290557
530630123001,0.3456,"Block Group 1, Census Tract 123, Spokane County, Washington",1887,417,5460.069444444444
530630123002,0.3758,"Block Group 2, Census Tract 123, Spokane County, Washington",727,223,1934.5396487493347
530630123003,1.2655,"Block Group 3, Census Tract 123, Spokane County, Washington",1778,451,1404.9782694587118
530630123004,0.3773,"Block Group 4, Census Tract 123, Spokane County, Washington",1414,402,3747.680890538033
530630124011,4.0298,"Block Group 1, Census Tract 124.01, Spokane County, Washington",2007,377,498.0396049431734
530630124012,0.5135,"Block Group 2, Census Tract 124.01, Spokane County, Washington",947,151,1844.2064264849078
530630124013,1.3849,"Block Group 3, Census Tract 124.01, Spokane County, Washington",1767,241,1275.9043974294173
530630124021,4.3937,"Block Group 1, Census Tract 124.02, Spokane County, Washington",3243,365,738.1022828140292
530630124022,7.5201,"Block Group 2, Census Tract 124.02, Spokane County, Washington",1897,289,252.25728381271526
530630124023,0.2536,"Block Group 3, Census Tract 124.02, Spokane County, Washington",1486,303,5859.621451104101
